Date,Volume
1409211093000,472
1409211102000,469
1409211111000,470
1409211124000,470
1409211132000,468
1409211142000,469
1409211151000,469
1409211171000,492
1409211181000,492
1409211193000,473
1409211202000,469
1409211213000,469
1409211222000,468
1409211236000,469
1409211242000,469
1409211254000,469
1409211262000,469
1409211273000,469
1409211283000,487
1409211295000,468
1409211303000,468
1409211313000,469
1409211320000,469
1409211334000,469
1409211342000,467
1409211361000,468
1409211371000,468
1409211382000,467
1409211392000,467
1409211402000,468
1409211411000,467
1409211422000,467
1409211434000,468
1409211441000,470
1409211451000,470
1409211464000,469
1409211473000,469
1409211482000,469
1409211492000,715
1409211504000,694
1409211512000,694
1409211537000,654
1409211545000,654
1409211553000,648
1409211562000,641
1409211571000,641
1409211582000,650
1409211593000,641
1409211604000,641
1409211613000,638
1409211622000,636
1409211643000,639
1409211653000,640
1409211662000,640
1409211674000,634
1409211683000,637
1409211694000,637
1409211702000,634
1409211712000,633
1409211725000,633
1409211732000,635
1409211742000,638
1409211754000,638
1409211762000,635
1409211775000,639
1409211791000,630
1409211816000,635
1409211823000,629
